"","X.1","X","point","date","year","observer","time","temp","wind","cloud","julian"
"385",772,1726,144,"2014-06-25",2014,"JDS",485,71,1,60,176
"386",773,1730,144,"2012-06-03",2012,"CLL",512,59,0,0,155
"387",774,1732,144,"2014-06-26",2014,"JJV",509,70,0,10,177
"388",775,1735,144,"2014-07-12",2014,"JJV",513,70,1,60,193
"389",776,1740,144,"2011-07-06",2011,"GDG",425,68,0,40,187
"390",777,1742,144,"2011-06-17",2011,"BSS",417,72,1,0,168
"391",778,1744,144,"2012-07-05",2012,"JDS",382,74,0,10,187
"392",779,1748,144,"2013-07-07",2013,"ROS",549,70,1,90,188
"393",780,1750,144,"2011-06-01",2011,"JJV",502,73,0,0,152
"394",781,1753,144,"2013-06-02",2013,"JJV",524,64,1,40,153
"395",782,1755,145,"2014-06-14",2014,"EVC",420,55,1,10,165
"396",783,1759,145,"2013-07-07",2013,"RRG",568,73,1,50,188
"397",784,1760,145,"2014-06-25",2014,"JDS",466,70,1,80,176
"398",785,1764,145,"2013-06-02",2013,"VMJ",554,68,0,10,153
"399",786,1767,145,"2014-06-26",2014,"JJV",528,72,0,20,177
"400",787,1769,145,"2014-07-12",2014,"JJV",531,71,0,70,193
"401",788,1770,145,"2011-07-06",2011,"GDG",444,69,0,50,187
"402",789,1772,145,"2012-07-05",2012,"CLL",476,79,0,0,187
"403",790,1774,145,"2012-06-03",2012,"JDS",516,62,0,10,155
"404",791,1777,145,"2011-06-17",2011,"BSS",399,71,1,0,168
"405",792,1781,145,"2011-06-01",2011,"JJV",521,73,0,0,152
"406",793,1783,145,"2012-06-19",2012,"CPW",435,72,0,0,171
"407",794,1786,145,"2013-06-18",2013,"SJW",384,70,0,0,169
"408",795,1787,146,"2014-06-14",2014,"EVC",503,57,2,0,165
"409",796,1791,146,"2013-07-07",2013,"RRG",498,72,0,100,188
"410",797,1793,146,"2014-06-25",2014,"JDS",407,69,1,100,176
"411",798,1797,146,"2013-06-02",2013,"VMJ",493,66,0,20,153
"412",799,1799,146,"2014-06-26",2014,"JJV",430,68,0,50,177
"413",800,1802,146,"2014-07-12",2014,"JJV",443,68,0,80,193
"414",801,1806,146,"2011-07-06",2011,"GDG",518,72,0,50,187
"415",802,1809,146,"2012-07-05",2012,"CLL",404,76,0,0,187
"416",803,1811,146,"2011-06-01",2011,"KBM",520,77,0,0,152
"417",804,1813,146,"2012-06-03",2012,"JDS",447,54,0,10,155
"418",805,1816,146,"2011-06-17",2011,"JJV",432,70,0,10,168
"419",806,1821,146,"2012-06-19",2012,"CPW",496,78,0,0,171
"420",807,1824,146,"2013-06-18",2013,"SJW",454,72,0,70,169
"421",808,1826,147,"2014-06-14",2014,"EVC",377,55,1,10,165
"422",809,1830,147,"2013-06-18",2013,"RRG",560,73,1,80,169
"423",810,1831,147,"2014-06-25",2014,"JDS",503,72,1,50,176
"424",811,1836,147,"2014-06-26",2014,"JJV",489,69,0,40,177
"425",812,1840,147,"2014-07-12",2014,"JJV",496,70,0,70,193
"426",813,1845,147,"2012-07-05",2012,"CLL",512,80,0,0,187
"427",814,1847,147,"2011-07-04",2011,"KBM",447,70,0,100,185
"428",815,1849,147,"2012-06-03",2012,"JDS",386,53,0,10,155
"429",816,1852,147,"2011-06-17",2011,"BSS",376,69,1,10,168
"430",817,1855,147,"2013-07-07",2013,"ROS",380,67,0,90,188
"431",818,1857,147,"2013-06-02",2013,"JJV",386,63,1,30,153
"432",819,1860,147,"2011-06-01",2011,"JJV",547,74,1,0,152
"433",820,1862,147,"2012-06-19",2012,"CPW",565,80,2,10,171
"434",821,1864,148,"2013-06-18",2013,"RRG",540,73,1,80,169
"435",822,1866,148,"2014-06-14",2014,"JDS",377,53,1,10,165
"436",823,1871,148,"2012-06-19",2012,"AEB",428,71,0,0,171
"437",824,1874,148,"2014-06-26",2014,"JDS",439,68,1,50,177
"438",825,1879,148,"2014-07-12",2014,"JDS",454,69,1,90,193
"439",826,1882,148,"2012-06-03",2012,"CLL",566,60,0,0,155
"440",827,1883,148,"2014-06-25",2014,"JJV",515,72,0,70,176
"441",828,1886,148,"2011-07-06",2011,"GDG",383,67,0,30,187
"442",829,1888,148,"2011-06-17",2011,"BSS",462,74,1,0,168
"443",830,1889,148,"2013-07-07",2013,"ROS",400,67,1,90,188
"444",831,1891,148,"2012-07-05",2012,"JDS",488,77,0,0,187
"445",832,1893,148,"2013-06-02",2013,"JJV",404,63,0,40,153
"446",833,1897,148,"2011-06-01",2011,"JJV",460,72,0,0,152
"447",834,1901,149,"2013-06-18",2013,"RRG",519,73,0,90,169
"448",835,1902,149,"2014-06-14",2014,"JDS",396,53,1,10,165
"449",836,1906,149,"2012-06-19",2012,"AEB",590,83,2,0,171
"450",837,1907,149,"2014-06-26",2014,"JDS",421,68,1,50,177
"451",838,1909,149,"2014-07-12",2014,"JDS",436,68,1,90,193
"452",839,1912,149,"2012-06-03",2012,"CLL",393,56,0,10,155
"453",840,1915,149,"2014-06-25",2014,"JJV",495,72,0,70,176
"454",841,1916,149,"2011-06-01",2011,"KBM",390,70,1,0,152
"455",842,1919,149,"2011-06-17",2011,"BSS",582,76,2,0,168
"456",843,1921,149,"2011-07-04",2011,"BSS",383,70,1,90,185
"457",844,1923,149,"2013-07-07",2013,"ROS",421,67,1,100,188
"458",845,1926,149,"2012-07-05",2012,"JDS",527,77,0,0,187
"459",846,1929,149,"2013-06-02",2013,"JJV",423,62,1,40,153
"460",856,1941,150,"2014-06-14",2014,"EVC",525,57,1,0,165
"461",857,1944,150,"2013-07-07",2013,"RRG",456,70,0,100,188
"462",858,1946,150,"2014-06-25",2014,"JDS",389,69,2,100,176
"463",859,1950,150,"2013-06-02",2013,"VMJ",473,66,0,50,153
"464",860,1953,150,"2014-06-26",2014,"JJV",450,69,0,40,177
"465",861,1956,150,"2014-07-12",2014,"JJV",463,68,0,90,193
"466",862,1959,150,"2011-07-06",2011,"GDG",497,71,0,60,187
"467",863,1961,150,"2012-07-05",2012,"CLL",383,74,0,0,187
"468",864,1963,150,"2011-06-01",2011,"KBM",540,78,0,40,152
"469",865,1965,150,"2012-06-03",2012,"JDS",428,54,0,10,155
"470",866,1968,150,"2011-06-17",2011,"JJV",412,70,0,10,168
"471",867,1970,150,"2012-06-19",2012,"CPW",521,80,1,0,171
"472",868,1973,150,"2013-06-18",2013,"SJW",483,72,0,80,169
"473",869,1975,151,"2014-06-14",2014,"EVC",550,60,2,30,165
"474",870,1977,151,"2013-07-07",2013,"RRG",479,70,0,100,188
"475",871,1978,151,"2014-06-25",2014,"JDS",371,69,1,100,176
"476",872,1979,151,"2013-06-02",2013,"VMJ",453,64,0,30,153
"477",873,1982,151,"2014-06-26",2014,"JJV",468,69,0,40,177
"478",874,1983,151,"2014-07-12",2014,"JJV",481,69,1,90,193
"479",875,1985,151,"2011-07-06",2011,"GDG",472,70,0,30,187
"480",876,1986,151,"2012-07-05",2012,"CLL",496,80,0,0,187
"481",877,1987,151,"2011-06-01",2011,"KBM",555,80,2,30,152
"482",878,1989,151,"2012-06-03",2012,"JDS",407,54,0,10,155
"483",879,1990,151,"2011-06-17",2011,"JJV",388,70,0,10,168
"484",880,1991,151,"2012-06-19",2012,"CPW",541,80,2,0,171
"485",881,1992,151,"2013-06-18",2013,"SJW",502,72,0,80,169
"486",999,2232,165,"2014-06-02",2014,"EVC",529,70,3,60,153
"487",1000,2236,165,"2014-06-20",2014,"EVC",516,74,1,90,171
"488",1001,2238,165,"2013-07-05",2013,"RRG",448,72,0,100,186
"489",1002,2239,165,"2013-06-03",2013,"VMJ",446,60,0,20,154
"490",1003,2240,165,"2014-06-21",2014,"JJV",417,69,0,70,172
"491",1004,2243,165,"2011-06-20",2011,"GDG",467,72,1,90,171
"492",1005,2245,165,"2014-07-09",2014,"JJV",424,63,0,40,190
"493",1006,2246,165,"2012-07-02",2012,"CLL",396,71,0,40,184
"494",1007,2247,165,"2011-07-07",2011,"KBM",489,70,0,0,188
"495",1008,2248,165,"2012-06-04",2012,"JDS",391,64,0,60,156
"496",1009,2250,165,"2011-06-03",2011,"BSS",484,72,1,30,154
"497",1010,2251,165,"2012-06-20",2012,"CPW",560,80,0,10,172
"498",1011,2252,165,"2013-06-19",2013,"SJW",477,76,2,0,170
"499",1012,2254,166,"2014-06-02",2014,"EVC",505,72,3,100,153
"500",1013,2257,166,"2014-06-20",2014,"EVC",460,70,1,100,171
"501",1014,2258,166,"2013-07-05",2013,"RRG",429,71,0,100,186
"502",1015,2259,166,"2013-06-03",2013,"VMJ",412,58,0,50,154
"503",1016,2260,166,"2014-06-21",2014,"JJV",435,69,0,30,172
"504",1017,2262,166,"2011-06-20",2011,"GDG",389,70,1,90,171
"505",1018,2263,166,"2014-07-09",2014,"JJV",444,63,0,20,190
"506",1019,2264,166,"2012-07-02",2012,"CLL",460,72,0,30,184
"507",1020,2265,166,"2011-07-07",2011,"KBM",470,70,0,0,188
"508",1021,2267,166,"2012-06-04",2012,"JDS",546,66,0,80,156
"509",1022,2269,166,"2011-06-03",2011,"BSS",567,75,1,90,154
"510",1023,2270,166,"2012-06-20",2012,"CPW",439,70,0,0,172
"511",1024,2271,166,"2013-06-19",2013,"SJW",507,76,2,0,170
"512",1025,2273,167,"2014-06-02",2014,"EVC",445,72,3,60,153
"513",1026,2277,167,"2014-06-20",2014,"EVC",410,72,1,100,171
"514",1027,2280,167,"2013-06-03",2013,"VMJ",542,60,0,100,154
"515",1028,2282,167,"2011-06-03",2011,"GDG",454,69,0,10,154
"516",1029,2285,167,"2014-06-21",2014,"JJV",487,69,0,10,172
"517",1030,2287,167,"2014-07-09",2014,"JJV",498,64,0,20,190
"518",1031,2289,167,"2012-07-02",2012,"CLL",494,73,0,10,184
"519",1032,2290,167,"2013-07-05",2013,"CLL",432,69,0,100,186
"520",1033,2291,167,"2011-07-07",2011,"KBM",452,69,0,0,188
"521",1034,2292,167,"2012-06-04",2012,"JDS",523,66,0,70,156
"522",1035,2294,167,"2011-06-20",2011,"BSS",478,74,0,80,171
"523",1036,2295,167,"2012-06-20",2012,"CPW",465,75,0,0,172
"524",1037,2297,167,"2013-06-19",2013,"SJW",394,68,0,0,170
"525",1038,2298,168,"2014-06-03",2014,"EVC",489,73,2,100,154
"526",1039,2302,168,"2014-06-19",2014,"EVC",397,73,1,10,170
"527",1040,2305,168,"2014-07-04",2014,"EVC",410,56,1,20,185
"528",1041,2309,168,"2014-06-18",2014,"JDS",463,70,1,10,169
"529",1042,2312,168,"2011-06-03",2011,"GDG",433,67,0,10,154
"530",1043,2314,168,"2012-06-20",2012,"CLL",418,70,1,0,172
"531",1044,2315,168,"2013-07-05",2013,"CLL",416,69,0,100,186
"532",1045,2317,168,"2012-07-02",2012,"BSS",371,75,0,80,184
"533",1046,2318,168,"2011-06-20",2011,"BSS",505,74,0,80,171
"534",1047,2320,168,"2013-06-19",2013,"ROS",541,66,1,20,170
"535",1048,2322,168,"2011-07-07",2011,"AMT",454,72,1,30,188
"536",1049,2324,168,"2012-06-04",2012,"CPW",550,68,0,80,156
"537",1050,2325,168,"2013-06-03",2013,"SJW",424,67,1,20,154
"538",1051,2329,169,"2014-06-03",2014,"EVC",536,73,1,100,154
"539",1052,2331,169,"2014-06-19",2014,"EVC",546,74,2,10,170
"540",1053,2333,169,"2014-07-04",2014,"EVC",556,65,1,0,185
"541",1054,2336,169,"2014-06-18",2014,"JDS",423,70,2,10,169
"542",1055,2339,169,"2013-06-03",2013,"VMJ",599,62,1,90,154
"543",1056,2341,169,"2011-06-03",2011,"GDG",530,72,1,50,154
"544",1057,2342,169,"2012-06-20",2012,"CLL",397,70,0,0,172
"545",1058,2344,169,"2013-07-05",2013,"CLL",398,68,0,100,186
"546",1059,2347,169,"2012-07-02",2012,"BSS",519,76,1,60,184
"547",1060,2351,169,"2013-06-19",2013,"ROS",390,64,1,100,170
"548",1061,2354,169,"2011-06-20",2011,"BSS",392,74,1,40,171
"549",1062,2358,169,"2011-07-07",2011,"AMT",399,70,0,20,188
"550",1063,2361,169,"2012-06-04",2012,"CPW",573,68,0,100,156
"551",1073,2376,170,"2014-06-03",2014,"EVC",446,72,1,100,154
"552",1074,2380,170,"2014-06-19",2014,"EVC",436,72,1,10,170
"553",1075,2383,170,"2014-07-04",2014,"EVC",446,58,1,20,185
"554",1076,2385,170,"2014-06-18",2014,"JDS",502,73,3,0,169
"555",1077,2389,170,"2013-07-05",2013,"LMG",443,74,0,100,186
"556",1078,2394,170,"2011-06-03",2011,"GDG",510,71,1,30,154
"557",1079,2395,170,"2012-06-20",2012,"CLL",461,72,0,0,172
"558",1080,2398,170,"2012-07-02",2012,"BSS",409,75,0,80,184
"559",1081,2403,170,"2011-06-20",2011,"BSS",413,75,1,80,171
"560",1082,2405,170,"2013-06-19",2013,"ROS",502,65,2,20,170
"561",1083,2407,170,"2011-07-07",2011,"AMT",416,70,0,30,188
"562",1084,2409,170,"2012-06-04",2012,"CPW",498,66,0,90,156
"563",1085,2411,170,"2013-06-03",2013,"SJW",477,68,1,20,154
"564",1086,2412,171,"2014-06-03",2014,"EVC",468,72,1,100,154
"565",1087,2413,171,"2014-06-19",2014,"EVC",416,72,1,10,170
"566",1088,2416,171,"2014-07-04",2014,"EVC",427,56,1,50,185
"567",1089,2419,171,"2014-06-18",2014,"JDS",483,71,1,10,169
"568",1090,2422,171,"2013-07-05",2013,"LMG",460,75,0,100,186
"569",1091,2424,171,"2011-06-03",2011,"GDG",491,70,1,20,154
"570",1092,2426,171,"2012-06-20",2012,"CLL",440,71,0,0,172
"571",1093,2428,171,"2012-07-02",2012,"BSS",390,75,0,80,184
"572",1094,2430,171,"2011-06-20",2011,"BSS",433,75,0,80,171
"573",1095,2435,171,"2013-06-19",2013,"ROS",522,66,1,10,170
"574",1096,2437,171,"2011-07-07",2011,"AMT",434,70,0,20,188
"575",1097,2440,171,"2012-06-04",2012,"CPW",523,67,0,100,156
"576",1098,2441,171,"2013-06-03",2013,"SJW",455,67,0,10,154
"577",1099,2445,172,"2014-06-02",2014,"EVC",464,72,3,70,153
"578",1100,2448,172,"2014-06-20",2014,"EVC",425,72,1,100,171
"579",1101,2452,172,"2013-07-05",2013,"LMG",482,74,0,100,186
"580",1102,2454,172,"2013-06-03",2013,"VMJ",523,60,0,90,154
"581",1103,2456,172,"2011-06-03",2011,"GDG",472,70,0,10,154
"582",1104,2457,172,"2014-06-21",2014,"JJV",471,68,0,10,172
"583",1105,2459,172,"2014-07-09",2014,"JJV",481,64,1,40,190
"584",1106,2462,172,"2012-07-02",2012,"CLL",479,73,0,30,184
"585",1107,2463,172,"2011-07-07",2011,"KBM",435,69,0,20,188
"586",1108,2465,172,"2012-06-04",2012,"JDS",507,66,0,60,156
"587",1109,2467,172,"2011-06-20",2011,"BSS",454,73,1,80,171
"588",1110,2468,172,"2012-06-20",2012,"CPW",485,76,0,0,172
"589",1111,2470,172,"2013-06-19",2013,"SJW",411,75,0,0,170
"590",1112,2472,173,"2014-06-02",2014,"EVC",485,72,3,80,153
"591",1113,2475,173,"2014-06-20",2014,"EVC",447,70,1,100,171
"592",1114,2478,173,"2013-07-05",2013,"RRG",412,70,1,100,186
"593",1115,2479,173,"2013-06-03",2013,"VMJ",504,60,1,70,154
"594",1116,2481,173,"2014-06-21",2014,"JJV",453,69,0,20,172
"595",1117,2483,173,"2011-06-20",2011,"GDG",409,70,1,90,171
"596",1118,2484,173,"2014-07-09",2014,"JJV",463,64,0,30,190
"597",1119,2486,173,"2012-07-02",2012,"CLL",442,71,0,40,184
"598",1120,2487,173,"2011-07-07",2011,"KBM",415,69,0,20,188
"599",1121,2488,173,"2012-06-04",2012,"JDS",480,66,0,50,156
"600",1122,2490,173,"2011-06-03",2011,"BSS",546,74,1,100,154
"601",1123,2492,173,"2012-06-20",2012,"CPW",508,77,0,0,172
"602",1124,2493,173,"2013-06-19",2013,"SJW",436,75,0,0,170
"603",1125,2494,174,"2014-06-02",2014,"EVC",576,72,3,100,153
"604",1126,2498,174,"2014-06-20",2014,"EVC",545,77,1,80,171
"605",1127,2500,174,"2013-07-05",2013,"RRG",379,68,1,100,186
"606",1128,2501,174,"2013-06-03",2013,"VMJ",484,60,1,50,154
"607",1129,2503,174,"2014-06-21",2014,"JJV",388,68,0,100,172
"608",1130,2506,174,"2011-06-20",2011,"GDG",448,71,1,90,171
"609",1131,2507,174,"2014-07-09",2014,"JJV",398,63,1,40,190
"610",1132,2509,174,"2012-07-02",2012,"CLL",417,71,0,40,184
"611",1133,2510,174,"2011-07-07",2011,"KBM",394,69,0,40,188
"612",1134,2512,174,"2012-06-04",2012,"JDS",415,65,0,50,156
"613",1135,2513,174,"2011-06-03",2011,"BSS",510,73,1,60,154
"614",1136,2514,174,"2012-06-20",2012,"CPW",530,79,0,0,172
"615",1137,2515,174,"2013-06-19",2013,"SJW",578,80,2,0,170
"616",1138,2517,175,"2014-06-02",2014,"EVC",426,72,2,60,153
"617",1139,2519,175,"2014-06-20",2014,"EVC",375,71,1,100,171
"618",1140,2521,175,"2011-06-03",2011,"GDG",412,67,1,10,154
"619",1141,2523,175,"2014-06-21",2014,"JJV",510,69,0,10,172
"620",1142,2525,175,"2014-07-09",2014,"JJV",516,66,0,20,190
"621",1143,2527,175,"2012-07-02",2012,"CLL",514,74,0,10,184
"622",1144,2528,175,"2013-07-05",2013,"CLL",463,70,0,100,186
"623",1145,2530,175,"2012-06-04",2012,"JDS",628,68,0,90,156
"624",1146,2531,175,"2011-06-20",2011,"BSS",525,73,1,80,171
"625",1147,2532,175,"2013-06-19",2013,"ROS",563,67,1,20,170
"626",1148,2534,175,"2011-07-07",2011,"AMT",476,72,1,10,188
"627",1149,2537,175,"2012-06-20",2012,"CPW",371,65,0,0,172
"628",1150,2539,175,"2013-06-03",2013,"SJW",375,67,1,10,154
"629",1151,2540,176,"2014-06-03",2014,"EVC",515,72,1,90,154
"630",1152,2543,176,"2013-06-03",2013,"RRG",594,59,0,100,154
"631",1153,2545,176,"2014-06-19",2014,"EVC",374,72,1,10,170
"632",1154,2548,176,"2014-07-04",2014,"EVC",390,56,1,50,185
"633",1155,2552,176,"2014-06-18",2014,"JDS",442,70,1,10,169
"634",1156,2554,176,"2011-06-03",2011,"GDG",553,73,1,60,154
"635",1157,2555,176,"2012-06-20",2012,"CLL",373,69,1,0,172
"636",1158,2557,176,"2013-07-05",2013,"CLL",480,71,0,100,186
"637",1159,2560,176,"2012-07-02",2012,"BSS",537,76,1,40,184
"638",1160,2562,176,"2013-06-19",2013,"ROS",369,64,0,100,170
"639",1161,2566,176,"2011-06-19",2011,"BSS",386,69,1,80,170
"640",1162,2568,176,"2011-07-07",2011,"AMT",382,70,0,20,188
"641",1163,2572,176,"2012-06-04",2012,"CPW",604,69,0,100,156
"642",1164,2575,177,"2014-06-02",2014,"EVC",373,70,3,100,153
"643",1165,2576,177,"2014-06-20",2014,"EVC",496,74,1,90,171
"644",1166,2577,177,"2013-07-05",2013,"RRG",467,71,0,100,186
"645",1167,2578,177,"2013-06-03",2013,"VMJ",370,58,0,100,154
"646",1168,2579,177,"2014-06-21",2014,"JJV",560,78,0,10,172
"647",1169,2580,177,"2011-06-20",2011,"GDG",485,72,1,90,171
"648",1170,2581,177,"2014-07-09",2014,"JJV",570,74,0,10,190
"649",1171,2582,177,"2012-07-02",2012,"CLL",378,70,0,50,184
"650",1172,2583,177,"2011-07-07",2011,"KBM",505,71,0,0,188
"651",1173,2584,177,"2012-06-04",2012,"JDS",370,63,0,70,156
"652",1174,2586,177,"2011-06-03",2011,"BSS",451,71,1,40,154
"653",1175,2587,177,"2012-06-20",2012,"CPW",584,82,0,10,172
"654",1176,2588,177,"2013-06-19",2013,"SJW",541,76,1,0,170
"655",1177,2589,178,"2014-06-02",2014,"EVC",388,70,3,90,153
"656",1178,2592,178,"2014-06-20",2014,"EVC",480,72,1,90,171
"657",1179,2594,178,"2013-07-05",2013,"RRG",482,72,0,100,186
"658",1180,2595,178,"2013-06-03",2013,"VMJ",389,58,0,90,154
"659",1181,2598,178,"2014-06-21",2014,"JJV",542,74,0,10,172
"660",1182,2600,178,"2011-06-20",2011,"GDG",500,72,1,90,171
"661",1183,2602,178,"2014-07-09",2014,"JJV",555,71,0,10,190
"662",1184,2604,178,"2012-07-02",2012,"CLL",363,70,0,80,184
"663",1185,2605,178,"2011-06-03",2011,"BSS",430,70,1,20,154
"664",1186,2609,178,"2012-06-04",2012,"JDS",565,66,0,80,156
"665",1187,2611,178,"2011-07-07",2011,"AMT",522,72,0,0,188
"666",1188,2614,178,"2012-06-20",2012,"CPW",414,68,0,0,172
"667",1189,2616,178,"2013-06-19",2013,"SJW",526,76,1,0,170
"668",1190,2618,179,"2014-06-02",2014,"EVC",406,70,3,70,153
"669",1191,2621,179,"2014-06-20",2014,"EVC",393,72,1,100,171
"670",1192,2622,179,"2013-06-03",2013,"VMJ",560,62,0,100,154
"671",1193,2624,179,"2014-06-21",2014,"JJV",526,71,0,10,172
"672",1194,2625,179,"2011-06-20",2011,"GDG",516,74,1,90,171
"673",1195,2626,179,"2014-07-09",2014,"JJV",539,67,0,10,190
"674",1196,2627,179,"2012-07-02",2012,"CLL",529,76,0,10,184
"675",1197,2628,179,"2013-07-05",2013,"CLL",448,70,0,100,186
"676",1198,2630,179,"2011-06-03",2011,"BSS",413,69,1,20,154
"677",1199,2632,179,"2012-06-04",2012,"JDS",583,66,0,90,156
"678",1200,2633,179,"2011-07-07",2011,"AMT",493,72,0,0,188
"679",1201,2636,179,"2012-06-20",2012,"CPW",397,67,0,0,172
"680",1202,2637,179,"2013-06-19",2013,"SJW",370,67,0,0,170
"681",1347,2956,194,"2013-06-19",2013,"RRG",465,69,1,90,170
"682",1348,2958,194,"2014-06-24",2014,"EVC",489,70,1,100,175
"683",1349,2962,194,"2014-07-11",2014,"EVC",480,62,1,30,192
"684",1350,2965,194,"2014-06-04",2014,"JDS",578,73,3,100,155
"685",1351,2968,194,"2014-06-23",2014,"JJV",375,70,0,30,174
"686",1352,2970,194,"2011-07-06",2011,"KBM",506,69,0,10,187
"687",1353,2973,194,"2012-06-16",2012,"JDS",515,73,0,0,168
"688",1354,2976,194,"2012-05-31",2012,"JJV",431,52,1,0,152
"689",1355,2979,194,"2011-06-02",2011,"AMT",475,67,1,70,153
"690",1356,2982,194,"2013-06-03",2013,"JJV",469,55,1,60,154
"691",1357,2985,194,"2011-06-20",2011,"JJV",460,73,0,80,171
"692",1358,2989,194,"2012-06-30",2012,"CPW",534,78,2,0,182
"693",1359,2992,194,"2013-07-05",2013,"SJW",387,73,0,100,186
"694",1360,2994,195,"2013-06-19",2013,"RRG",486,70,1,20,170
"695",1361,2995,195,"2014-06-24",2014,"EVC",469,70,1,100,175
"696",1362,2998,195,"2014-07-11",2014,"EVC",462,62,1,20,192
"697",1363,3001,195,"2014-06-04",2014,"JDS",557,73,2,100,155
"698",1364,3006,195,"2014-06-23",2014,"JJV",397,70,0,30,174
"699",1365,3010,195,"2011-07-06",2011,"KBM",487,69,0,10,187
"700",1366,3012,195,"2012-06-16",2012,"JDS",494,73,0,0,168
"701",1367,3015,195,"2012-05-31",2012,"JJV",457,55,0,0,152
"702",1368,3018,195,"2011-06-02",2011,"AMT",453,67,1,70,153
"703",1369,3022,195,"2013-06-03",2013,"JJV",447,55,1,50,154
"704",1370,3026,195,"2011-06-20",2011,"JJV",481,73,1,90,171
"705",1371,3030,195,"2012-06-30",2012,"CPW",555,78,2,0,182
"706",1372,3034,195,"2013-07-05",2013,"SJW",408,75,0,100,186
"707",1373,3036,196,"2013-06-19",2013,"RRG",506,70,1,10,170
"708",1374,3038,196,"2014-06-24",2014,"EVC",450,70,1,100,175
"709",1375,3042,196,"2014-07-11",2014,"EVC",444,65,1,10,192
"710",1376,3046,196,"2014-06-04",2014,"JDS",539,73,2,100,155
"711",1377,3052,196,"2014-06-23",2014,"JJV",414,70,0,20,174
"712",1378,3055,196,"2013-07-05",2013,"VMJ",393,66,0,100,186
"713",1379,3060,196,"2011-07-06",2011,"KBM",472,69,0,10,187
"714",1380,3063,196,"2012-06-16",2012,"JDS",476,73,1,0,168
"715",1381,3066,196,"2012-05-31",2012,"JJV",478,55,3,0,152
"716",1382,3069,196,"2011-06-02",2011,"AMT",435,65,1,60,153
"717",1383,3072,196,"2013-06-03",2013,"JJV",430,55,1,60,154
"718",1384,3076,196,"2011-06-20",2011,"JJV",502,75,0,90,171
"719",1385,3082,196,"2012-06-30",2012,"CPW",573,78,2,0,182
"720",1386,3084,197,"2014-06-24",2014,"EVC",435,70,1,100,175
"721",1387,3086,197,"2014-07-11",2014,"EVC",425,65,2,20,192
"722",1388,3090,197,"2014-06-04",2014,"JDS",520,73,1,100,155
"723",1389,3094,197,"2014-06-23",2014,"JJV",435,70,0,10,174
"724",1390,3097,197,"2013-07-05",2013,"VMJ",409,66,0,90,186
"725",1391,3099,197,"2013-06-19",2013,"CLL",409,66,1,30,170
"726",1392,3101,197,"2011-06-02",2011,"BSS",438,72,1,40,153
"727",1393,3103,197,"2013-06-03",2013,"ROS",526,60,0,100,154
"728",1394,3105,197,"2012-06-16",2012,"JDS",460,72,0,0,168
"729",1395,3107,197,"2012-05-31",2012,"JJV",498,57,4,0,152
"730",1396,3110,197,"2011-06-20",2011,"AMT",502,72,2,100,171
"731",1397,3113,197,"2012-06-30",2012,"CPW",364,70,1,0,182
"732",1398,3115,197,"2011-07-06",2011,"JJV",442,69,0,30,187
"733",1399,3120,198,"2014-06-24",2014,"EVC",414,70,1,100,175
"734",1400,3122,198,"2014-07-11",2014,"EVC",405,62,1,30,192
"735",1401,3125,198,"2014-06-04",2014,"JDS",498,71,1,100,155
"736",1402,3129,198,"2014-06-23",2014,"JJV",459,72,0,20,174
"737",1403,3132,198,"2013-07-05",2013,"VMJ",427,66,0,100,186
"738",1404,3135,198,"2013-06-19",2013,"CLL",442,66,1,30,170
"739",1405,3137,198,"2011-06-02",2011,"BSS",458,71,1,80,153
"740",1406,3141,198,"2013-06-03",2013,"ROS",506,59,1,90,154
"741",1407,3144,198,"2012-06-16",2012,"JDS",441,71,0,0,168
"742",1408,3147,198,"2012-05-31",2012,"JJV",522,57,3,0,152
"743",1409,3151,198,"2011-06-20",2011,"AMT",481,70,1,100,171
"744",1410,3155,198,"2012-06-30",2012,"CPW",388,72,1,0,182
"745",1411,3158,198,"2011-07-06",2011,"JJV",461,69,0,10,187
"746",1412,3163,199,"2014-06-24",2014,"EVC",387,71,1,100,175
"747",1413,3165,199,"2014-07-11",2014,"EVC",383,62,1,20,192
"748",1414,3167,199,"2014-06-07",2014,"JDS",384,58,1,0,158
"749",1415,3170,199,"2014-06-23",2014,"JJV",484,70,0,10,174
"750",1416,3171,199,"2013-07-05",2013,"VMJ",446,66,0,100,186
"751",1417,3173,199,"2013-06-19",2013,"CLL",468,67,2,30,170
"752",1418,3175,199,"2011-06-02",2011,"BSS",477,73,1,90,153
"753",1419,3179,199,"2013-06-03",2013,"ROS",482,59,0,100,154
"754",1420,3182,199,"2012-06-16",2012,"JDS",424,70,0,0,168
"755",1421,3185,199,"2012-05-31",2012,"JJV",546,63,2,0,152
"756",1422,3189,199,"2011-06-20",2011,"AMT",457,72,1,100,171
"757",1423,3191,199,"2012-06-30",2012,"CPW",411,75,1,0,182
"758",1424,3193,199,"2011-07-06",2011,"JJV",479,70,0,30,187
"759",1443,3241,200,"2014-06-24",2014,"EVC",591,72,1,100,175
"760",1444,3243,200,"2014-07-11",2014,"EVC",566,70,1,10,192
"761",1445,3246,200,"2014-06-04",2014,"JDS",446,69,1,100,155
"762",1446,3251,200,"2014-06-23",2014,"JJV",507,71,0,10,174
"763",1447,3254,200,"2013-07-05",2013,"VMJ",465,66,0,100,186
