nestID,plot,year,fate,clutch.completion,fledgefail,eggs,fledged,BHCO.eggs,GPS.E,GPS.N
1397,Area 27,2013,FLEDGED,5/15/2013,6/5/2013,5,4,0,640326,4318266
1398,Area 27,2013,failed: pred,5/13/2013,6/1/2013,4,0,0,640592,4317887
1399,Area 27,2013,FLEDGED,5/14/2013,6/7/2013,4,4,0,640349,4318274
13100,Sulphur Creek,2013,failed: pred,5/17/2013,5/19/2013,3,0,0,522447,4303914
13101,Spring Mill State Park,2013,failed: pred,5/12/2013,6/2/2013,4,0,3,549843,4286351
13102,Spring Mill State Park,2013,FLEDGED,5/15/2013,6/7/2013,4,4,1,550268,4286310
13103,Spring Mill State Park,2013,failed: pred,5/15/2013,5/24/2013,4,0,0,550247,4286596
13104,First Creek,2013,failed: pred,5/9/2013,6/2/2013,4,0,1,508473,4302871
13105,McCormick's Creek State Park,2013,FLEDGED,5/17/2013,6/10/2013,4,3,1,524723,4350418
13106,McCormick's Creek State Park,2013,FLEDGED,5/16/2013,6/6/2013,4,2,1,524318,4350328
13107,McCormick's Creek State Park,2013,failed: abandoned,5/18/2013,5/25/2013,1,0,3,524484,4350714
13108,Area 7,2013,failed: pred,5/16/2013,5/22/2013,3,0,0,635376,4320964
13109,Area 7,2013,failed: pred,5/16/2013,5/19/2013,4,0,0,635283,4321792
13110,Area 27,2013,failed: pred,5/21/2013,6/2/2013,3,0,1,640335,4318041
13111,Area 27,2013,failed: pred,5/19/2013,6/4/2013,5,0,0,641213,4318199
13112,Area 27,2013,failed: pred,5/20/2013,6/10/2013,4,0,0,641213,4318144
13113,Martin State Forest,2013,failed: pred,5/20/2013,6/2/2013,3,0,1,512049,4313762
13114,Martin State Forest,2013,FLEDGED,5/17/2013,6/10/2013,4,2,1,512384,4313449
13115,Seed Tick,2013,failed: pred,5/18/2013,5/21/2013,4,0,0,510629,4289452
13116,Owen-Putnam State Forest,2013,failed: pred,5/18/2013,5/30/2013,4,0,0,512538,4352757
13117,Owen-Putnam State Forest,2013,failed: unknown,5/18/2013,5/30/2013,4,0,0,512244,4352556
13118,East Bogs,2013,FLEDGED,5/20/2013,6/15/2013,2,2,0,514279,4293404
13119,East Bogs,2013,FLEDGED,5/22/2013,6/14/2013,3,3,0,514043,4293301
13120,East Bogs,2013,FLEDGED,5/22/2013,6/14/2013,4,4,1,514554,4293276
13121,East Bogs,2013,FLEDGED,5/22/2013,6/14/2013,4,4,0,514271,4293087
13122,Sulphur Creek,2013,FLEDGED,5/22/2013,6/14/2013,4,3,0,522696,4303773
13124,Sulphur Creek,2013,failed: pred,5/22/2013,5/28/2013,1,0,0,522493,4304238
13125,Sulphur Creek,2013,FLEDGED,5/22/2013,6/14/2013,4,2,0,522488,4304076
13126,Sulphur Creek,2013,failed: pred,5/21/2013,5/23/2013,0,0,3,522598,4304072
13127,Sulphur Creek,2013,failed: pred,5/23/2013,5/24/2013,1,0,0,522467,4303679
13128,Spring Mill State Park,2013,FLEDGED,5/22/2013,6/16/2013,4,2,0,549567,4286688
13129,Sulphur Creek,2013,assumed fledged,5/22/2013,6/14/2013,4,4,0,522769,4304306
13130,Sulphur Creek,2013,failed: pred,5/23/2013,5/24/2013,4,0,0,522756,4304121
13131,Area 7,2013,FLEDGED,5/22/2013,6/15/2013,4,3,1,635332,4321622
13132,Spring Mill State Park,2013,FLEDGED,5/19/2013,6/12/2013,4,3,0,549923,4286656
13133,Spring Mill State Park,2013,failed: pred,5/19/2013,5/24/2013,4,0,0,549828,4286652
13134,Sulphur Creek,2013,failed: pred,6/19/2013,7/1/2013,2,0,0,522350,4304124
13135,Area 7,2013,FLEDGED,5/20/2013,6/13/2013,4,4,0,635383,4320935
13136,Spring Mill State Park,2013,failed: pred,5/24/2013,5/28/2013,5,0,0,549571,4286375
13137,McCormick's Creek State Park,2013,FLEDGED,5/22/2013,6/15/2013,3,3,1,524635,4350735
13138,McCormick's Creek State Park,2013,FLEDGED,5/21/2013,6/9/2013,3,3,1,524632,4350622
13139,Area 27,2013,FLEDGED,5/22/2013,6/14/2013,4,2,0,640453,4318247
13140,Area 27,2013,failed: pred,5/23/2013,5/23/2013,4,0,0,640470,4318132
13141,Seed Tick,2013,assumed fledged,5/24/2013,6/16/2013,4,2,1,510940,4289971
13142,Area 58,2013,failed: pred,5/13/2013,6/5/2013,4,0,0,634185,4300540
13143,Area 58,2013,failed: pred,5/19/2013,6/11/2013,4,0,0,634001,4300859
13144,Sulphur Creek,2013,failed: pred,6/4/2013,6/8/2013,2,0,0,522452,4304292
13145,Area 27,2013,FLEDGED,5/22/2013,6/14/2013,4,4,0,640535,4318215
13146,East Bogs,2013,failed: pred,6/2/2013,6/10/2013,3,0,0,514393,4293644
13147,Seed Tick,2013,failed: pred,6/26/2013,7/21/2013,3,0,0,511015,4289843
13148,Area 58,2013,failed: pred,5/24/2013,5/28/2013,2,0,0,634006,4301014
13149,Area 41,2013,failed: pred,5/12/2013,5/19/2013,2,0,0,641352,4310490
13150,Martin State Forest,2013,FLEDGED,5/24/2013,6/17/2013,4,2,0,512618,4313852
13152,Owen-Putnam State Forest,2013,failed: pred,5/25/2013,5/30/2013,4,0,0,512373,4352853
13153,Owen-Putnam State Forest,2013,failed: pred,5/10/2013,5/30/2013,4,0,0,512358,4352551
13154,East Bogs,2013,failed: pred,5/25/2013,5/28/2013,4,0,0,513950,4293557
13155,Owen-Putnam State Forest,2013,failed: pred,5/22/2013,5/30/2013,4,0,0,512606,4352561
13156,Spring Mill State Park,2013,FLEDGED,5/19/2013,6/12/2013,4,4,0,550034,4286556
13157,Sulphur Creek,2013,failed: pred,5/11/2013,5/29/2013,3,0,0,522787,4303848
13158,Sulphur Creek,2013,FLEDGED,6/15/2013,7/9/2013,3,2,0,522390,4303554
13159,Sulphur Creek,2013,assumed fledged,5/24/2013,6/13/2013,4,3,0,522355,4303741
13160,Sulphur Creek,2013,failed: pred,5/15/2013,6/2/2013,4,0,1,522324,4303620
13161,Area 27,2013,FLEDGED,5/11/2013,6/5/2013,3,2,0,640624,4318201
13162,Area 27,2013,FLEDGED,5/9/2013,6/2/2013,4,4,0,640658,4317910
13163,Area 27,2013,FLEDGED,5/13/2013,6/5/2013,3,2,0,640691,4318032
13164,Area 27,2013,FLEDGED,5/24/2013,6/17/2013,4,4,0,640360,4318153
13165,Area 27,2013,failed: pred,5/14/2013,6/2/2013,4,0,0,640371,4318252
13166,Area 27,2013,failed: pred,5/26/2013,6/13/2013,3,0,0,640154,4318099
13167,Area 27,2013,failed: pred,5/9/2013,6/1/2013,4,0,1,640594,4318168
13168,Area 58,2013,failed: pred,5/27/2013,6/20/2013,1,0,1,633861,4300714
13169,Area 58,2013,failed: pred,5/19/2013,6/5/2013,4,0,0,633876,4300794
13170,Area 41,2013,failed: pred,5/26/2013,6/6/2013,4,0,0,641300,4310467
13172,Area 7,2013,failed: pred,5/22/2013,6/15/2013,4,0,0,634963,4321016
13173,Sulphur Creek,2013,failed: pred,7/10/2013,7/28/2013,1,0,0,522500,4304071
13174,Martin State Forest,2013,FLEDGED,5/21/2013,6/14/2013,4,3,0,512474,4313750
13175,Area 27,2013,failed: pred,5/26/2013,5/30/2013,4,0,0,640600,4318033
13176,Area 58,2013,failed: pred,5/27/2013,6/9/2013,4,0,0,633945,4300590
13177,Spring Mill State Park,2013,failed: pred,5/27/2013,6/7/2013,4,0,0,549856,4286696
13178,Spring Mill State Park,2013,FLEDGED,5/16/2013,6/9/2013,4,2,2,550109,4286396
13179,Area 41,2013,failed: pred,5/30/2013,6/20/2013,3,0,1,641402,4310317
13180,McCormick's Creek State Park,2013,FLEDGED,5/2/2013,5/28/2013,4,2,0,524225,4350449
13181,McCormick's Creek State Park,2013,FLEDGED,6/1/2013,6/25/2013,4,4,1,524325,4350260
13182,Sulphur Creek,2013,failed: pred,5/30/2013,6/1/2013,2,0,2,522743,4303697
13183,McCormick's Creek State Park,2013,failed: pred,5/28/2013,6/9/2013,4,0,1,524725,4350328
13184,McCormick's Creek State Park,2013,failed: pred,5/26/2013,6/13/2013,1,0,3,524593,4350510
13185,Area 7,2013,failed: pred,5/30/2013,6/18/2013,3,0,0,635399,4320957
13186,Area 7,2013,failed: pred,5/18/2013,6/4/2013,2,0,1,635246,4321406
13187,Area 7,2013,failed: pred,5/29/2013,6/15/2013,3,0,0,635329,4321217
13188,Seed Tick,2013,failed: pred,6/3/2013,6/25/2013,3,0,2,510512,4290087
13189,Seed Tick,2013,failed: pred,5/27/2013,6/15/2013,4,0,0,510785,4290068
13190,First Creek,2013,failed: pred,5/26/2013,6/1/2013,4,0,1,508735,4302325
13192,Area 27,2013,failed: pred,5/31/2013,6/8/2013,3,0,0,640587,4317855
13193,Area 41,2013,failed: pred,6/1/2013,6/6/2013,3,0,0,641179,4310079
13195,Martin State Forest,2013,failed: pred,6/2/2013,6/23/2013,1,0,1,512650,4313511
13196,Martin State Forest,2013,failed: pred,6/7/2013,6/29/2013,1,0,1,512509,4313427
13197,Martin State Forest,2013,failed: abandoned,5/31/2013,6/7/2013,4,0,0,512154,4313660
13198,Martin State Forest,2013,FLEDGED,6/5/2013,6/29/2013,3,2,2,512674,4313670
13199,Area 27,2013,failed: pred,6/1/2013,6/8/2013,4,0,0,640271,4318090
13200,McCormick's Creek State Park,2013,FLEDGED,5/29/2013,6/21/2013,4,0,1,524408,4349994
13201,McCormick's Creek State Park,2013,FLEDGED,6/1/2013,6/25/2013,4,3,2,524517,4350337
13202,McCormick's Creek State Park,2013,FLEDGED,6/4/2013,6/28/2013,2,1,1,524555,4350559
13203,East Bogs,2013,failed: pred,6/5/2013,6/24/2013,3,0,0,513897,4293425
13204,East Bogs,2013,FLEDGED,5/21/2013,6/13/2013,4,2,0,514256,4293327
13205,Area 58,2013,FLEDGED,5/19/2013,6/12/2013,3,3,0,634030,4300608
13206,East Bogs,2013,assumed fledged,6/1/2013,6/26/2013,2,2,0,513956,4293643
13207,Area 41,2013,failed: pred,6/7/2013,6/9/2013,0,0,2,641222,4310537
13208,Seed Tick,2013,FLEDGED,5/21/2013,6/11/2013,2,2,1,510866,4289878
13209,Owen-Putnam State Forest,2013,failed: unknown,6/5/2013,6/8/2013,3,0,0,512178,4352613
13210,Seed Tick,2013,failed: pred,6/9/2013,6/4/2013,1,0,0,510967,4290191
13211,Seed Tick,2013,failed: pred,5/24/2013,6/11/2013,4,0,0,510875,4290167
13212,Owen-Putnam State Forest,2013,failed: unknown,6/3/2013,6/24/2013,3,0,0,512481,4352418
13213,Owen-Putnam State Forest,2013,failed: pred,6/3/2013,6/8/2013,4,0,1,512344,4352505
13214,Owen-Putnam State Forest,2013,FLEDGED,5/30/2013,6/19/2013,4,3,1,512516,4352676
13215,Owen-Putnam State Forest,2013,failed: pred,6/4/2013,6/11/2013,3,0,1,512566,4352626
13216,Owen-Putnam State Forest,2013,failed: pred,5/27/2013,6/15/2013,4,0,0,512530,4352852
13217,Owen-Putnam State Forest,2013,failed: pred,6/6/2013,6/15/2013,4,0,0,512863,4352284
13218,Martin State Forest,2013,FLEDGED,6/7/2013,7/3/2013,2,2,0,512246,4314165
13219,Area 7,2013,failed: pred,6/1/2013,6/3/2013,4,0,0,635200,4321781
13220,Martin State Forest,2013,failed: pred,6/3/2013,6/4/2013,3,0,1,512649,4313678
13221,First Creek,2013,FLEDGED,5/7/2013,5/31/2013,4,2,0,508537,4302156
13222,First Creek,2013,failed: pred,6/8/2013,6/13/2013,3,0,0,508817,4302954
13223,Martin State Forest,2013,FLEDGED,6/5/2013,6/29/2013,3,2,2,511973,4313546
13225,Martin State Forest,2013,failed: pred,5/21/2013,6/14/2013,3,0,0,512644,4313572
13226,Area 27,2013,FLEDGED,5/26/2013,6/18/2013,4,4,0,640552,4318280
13227,Area 27,2013,failed: pred,6/4/2013,6/5/2013,4,0,0,640350,4317887
13228,Area 27,2013,failed: pred,6/4/2013,6/26/2013,3,0,0,640525,4318498
13229,Area 27,2013,failed: pred,5/24/2013,6/8/2013,4,0,0,640639,4318394
13230,Area 27,2013,failed: pred,5/30/2013,6/16/2013,3,0,0,640460,4318088
13231,Area 27,2013,failed: pred,6/7/2013,6/13/2013,3,0,0,640413,4318279
13232,East Bogs,2013,failed: pred,6/5/2013,6/9/2013,4,0,0,514479,4293770
13233,Seed Tick,2013,assumed fledged,6/17/2013,7/10/2013,2,1,0,509583,4289749
13234,Area 41,2013,FLEDGED,5/18/2013,6/10/2013,3,3,0,641177,4310218
13235,Area 41,2013,FLEDGED,5/23/2013,6/16/2013,4,4,0,641237,4310097
13236,Area 41,2013,FLEDGED,6/3/2013,6/27/2013,3,3,0,641082,4310377
13237,Spring Mill State Park,2013,FLEDGED,5/22/2013,6/15/2013,4,4,0,549189,4286732
13238,Spring Mill State Park,2013,failed: pred,5/17/2013,6/12/2013,2,0,0,551050,4286934
13239,Area 7,2013,FLEDGED,6/9/2013,7/3/2013,3,3,0,635172,4321106
13240,Area 7,2013,failed: pred,5/24/2013,6/15/2013,4,0,0,635100,4320895
13241,Area 7,2013,FLEDGED,6/7/2013,7/1/2013,3,3,0,635199,4321052
13242,Area 41,2013,FLEDGED,5/29/2013,6/22/2013,4,4,0,641290,4310266
13243,Owen-Putnam State Forest,2013,failed: weather,6/4/2013,6/24/2013,1,0,0,512329,4352472
13244,Area 27,2013,failed: pred,6/1/2013,6/23/2013,2,0,0,640654,4317865
13245,McCormick's Creek State Park,2013,failed: pred,6/9/2013,6/21/2013,3,0,0,524203,4350443
13246,McCormick's Creek State Park,2013,FLEDGED,6/5/2013,7/29/2013,3,3,1,524535,4350271
13247,First Creek,2013,failed: pred,6/8/2013,6/13/2013,3,0,0,508544,4302829
13248,Area 41,2013,failed: pred,6/7/2013,6/15/2013,3,0,1,641182,4310540
13249,Area 27,2013,FLEDGED,5/24/2013,6/17/2013,4,4,0,640713,4318092
13250,Area 41,2013,failed: pred,5/24/2013,6/15/2013,4,0,0,640967,4310387
13251,Area 27,2013,FLEDGED,6/6/2013,6/30/2013,3,3,0,640587,4318142
13252,Area 27,2013,failed: pred,6/8/2013,6/19/2013,2,0,1,640559,4317968
13253,Area 27,2013,failed: pred,6/8/2013,6/9/2013,4,0,0,640817,4317869
13254,Area 27,2013,FLEDGED,6/11/2013,7/5/2013,2,2,0,640496,4318302
13255,Area 27,2013,failed: pred,6/9/2013,7/4/2013,3,0,0,640518,4317933
13256,Martin State Forest,2013,FLEDGED,6/8/2013,7/3/2013,2,2,0,512363,4313645
13257,East Bogs,2013,failed: pred,6/12/2013,6/13/2013,4,0,0,514077,4293848
13258,Area 58,2013,failed: pred,6/10/2013,6/14/2013,2,0,1,633885,4300582
13259,Area 58,2013,FLEDGED,6/9/2013,7/3/2013,4,2,0,634139,4300821
13260,Owen-Putnam State Forest,2013,failed: weather,6/6/2013,6/24/2013,3,0,1,512849,4352656
13261,Owen-Putnam State Forest,2013,failed: pred,6/10/2013,6/19/2013,3,0,0,512588,4352688
13262,Area 7,2013,failed: pred,6/7/2013,6/21/2013,2,0,0,635311,4321085
13263,Area 27,2013,failed: pred,6/13/2013,6/13/2013,4,0,0,640660,4318084
13264,Area 27,2013,failed: pred,6/12/2013,6/20/2013,2,0,0,640663,4317951
13265,Area 7,2013,failed: pred,6/12/2013,6/12/2013,4,0,0,634958,4321258
13266,Area 7,2013,FLEDGED,6/11/2013,7/4/2013,3,3,0,635256,4321416
13267,Area 7,2013,FLEDGED,6/11/2013,7/4/2013,3,3,1,635374,4321573
13268,Area 7,2013,failed: abandoned,6/13/2013,6/23/2013,3,0,0,635427,4321531
13269,Area 7,2013,failed: pred,6/10/2013,6/12/2013,3,0,2,635288,4321217
13270,Sulphur Creek,2013,FLEDGED,6/3/2013,6/27/2013,3,3,0,522452,4304292
13271,Sulphur Creek,2013,failed: pred,5/27/2013,6/14/2013,3,0,0,522487,4303593
13272,Sulphur Creek,2013,failed: pred,6/13/2013,6/14/2013,4,0,0,522789,4303840
13273,McCormick's Creek State Park,2013,FLEDGED,6/11/2013,7/5/2013,3,2,2,524798,4350264
13274,Area 7,2013,FLEDGED,5/30/2013,6/23/2013,3,3,0,635218,4320959
13275,Martin State Forest,2013,failed: pred,6/9/2013,6/25/2013,3,0,0,512136,4314219
13276,Area 27,2013,FLEDGED,6/13/2013,7/7/2013,2,2,0,641161,4318039
13277,Area 27,2013,failed: pred,6/14/2013,7/3/2013,3,0,0,640223,4317996
13278,Area 27,2013,failed: pred,6/16/2013,6/22/2013,3,0,0,640310,4318181
13279,Owen-Putnam State Forest,2013,failed: pred,6/14/2013,6/24/2013,2,0,0,512255,4352239
13280,Area 41,2013,failed: pred,6/14/2013,6/20/2013,3,0,2,641170,4310512
13281,Area 58,2013,failed: pred,6/17/2013,7/3/2013,3,0,0,634053,4300679
13282,Area 41,2013,failed: pred,6/15/2013,6/20/2013,2,0,0,640960,4310157
13283,Spring Mill State Park,2013,failed: pred,6/15/2013,6/25/2013,3,0,0,549735,4286793
13284,Spring Mill State Park,2013,failed: pred,6/16/2013,7/4/2013,2,0,1,550062,4286352
13285,Seed Tick,2013,failed: abandoned,6/16/2013,6/25/2013,1,0,0,511019,4290176
13286,First Creek,2013,failed: pred,6/30/2013,7/4/2013,3,0,0,508652,4302792
13287,Area 7,2013,FLEDGED,6/12/2013,7/6/2013,2,2,0,635395,4321468
13288,First Creek,2013,FLEDGED,6/18/2013,7/13/2013,3,3,0,508584,4302124
13289,McCormick's Creek State Park,2013,failed: pred,6/20/2013,7/4/2013,4,0,0,524843,4350023
13291,McCormick's Creek State Park,2013,failed: pred,6/16/2013,7/7/2013,2,0,1,524725,4350329
13292,McCormick's Creek State Park,2013,FLEDGED,6/14/2013,7/9/2013,3,3,1,524427,4350403
13293,Area 27,2013,failed: pred,6/3/2013,6/19/2013,4,0,0,640195,4318251
13294,Area 27,2013,FLEDGED,6/17/2013,7/9/2013,3,3,0,640380,4318033
13295,Area 58,2013,failed: pred,6/19/2013,6/27/2013,3,0,0,634070,4300842
13296,Owen-Putnam State Forest,2013,FLEDGED,6/18/2013,7/12/2013,3,3,0,512345,4352723
13298,Area 7,2013,failed: pred,6/21/2013,7/8/2013,3,0,0,635339,4321389
13299,Seed Tick,2013,failed: pred,6/20/2013,6/30/2013,2,0,0,510430,4289752
13300,Area 27,2013,FLEDGED,6/18/2013,7/12/2013,3,3,0,640706,4317812
13301,Seed Tick,2013,failed: pred,6/19/2013,6/20/2013,2,0,0,510535,4289262
13302,Area 27,2013,failed: pred,6/20/2013,7/9/2013,3,0,0,640519,4318086
13303,McCormick's Creek State Park,2013,FLEDGED,6/23/2013,7/17/2013,3,3,0,524450,4350219
13304,McCormick's Creek State Park,2013,FLEDGED,6/8/2013,6/30/2013,4,4,0,524550,4350461
13305,McCormick's Creek State Park,2013,failed: pred,6/20/2013,7/5/2013,3,0,1,524739,4350554
13306,McCormick's Creek State Park,2013,failed: pred,6/9/2013,7/1/2013,3,0,0,524602,4350012
13307,McCormick's Creek State Park,2013,failed: pred,6/23/2013,7/5/2013,3,0,0,524551,4350087
13308,McCormick's Creek State Park,2013,failed: pred,6/21/2013,7/5/2013,3,0,1,524527,4350161
13309,Area 58,2013,FLEDGED,6/21/2013,7/15/2013,4,3,0,634210,4300519
13310,Area 7,2013,failed: pred,6/20/2013,6/21/2013,4,0,0,634895,4321539
13311,Martin State Forest,2013,FLEDGED,6/23/2013,7/17/2013,2,2,2,512697,4313588
13312,Martin State Forest,2013,failed: pred,6/14/2013,6/23/2013,4,0,0,512633,4313380
13313,Area 27,2013,failed: pred,6/26/2013,7/9/2013,3,0,0,640634,4317964
13314,Area 27,2013,assumed fledged,6/18/2013,7/13/2013,3,3,0,640560,4317840
13315,Area 27,2013,failed: pred,6/23/2013,6/25/2013,1,0,2,640631,4318048
13316,Area 27,2013,FLEDGED,6/22/2013,7/19/2013,1,1,0,640448,4318262
13317,Area 27,2013,FLEDGED,6/25/2013,7/19/2013,3,2,0,640477,4318402
13318,Sulphur Creek,2013,assumed fledged,6/26/2013,7/20/2013,3,2,0,522571,4304324
13320,Sulphur Creek,2013,failed: pred,6/23/2013,6/26/2013,3,0,0,522398,4304224
13321,Owen-Putnam State Forest,2013,failed: pred,6/26/2013,7/11/2013,2,0,0,512350,4352653
13322,Sulphur Creek,2013,failed: pred,6/23/2013,6/24/2013,3,0,0,522276,4303838
13323,Area 41,2013,failed: pred,6/21/2013,7/8/2013,3,0,0,641025,4310379
13324,Area 41,2013,failed: pred,6/25/2013,7/10/2013,3,0,0,641090,4310264
13325,Area 41,2013,FLEDGED,6/19/2013,7/13/2013,3,3,0,641247,4310306
13326,McCormick's Creek State Park,2013,failed: pred,6/16/2013,6/21/2013,2,0,0,524545,4350132
13327,Spring Mill State Park,2013,assumed fledged,6/25/2013,7/19/2013,3,2,0,550087,4286769
13328,Spring Mill State Park,2013,failed: pred,6/24/2013,7/9/2013,3,0,0,549984,4286627
13329,Spring Mill State Park,2013,FLEDGED,6/24/2013,7/17/2013,3,3,0,549573,4286752
13330,East Bogs,2013,failed: pred,6/21/2013,7/15/2013,3,0,0,515027,4293603
13331,East Bogs,2013,failed: pred,6/27/2013,6/27/2013,2,0,0,514123,4293968
13332,East Bogs,2013,failed: pred,6/25/2013,6/27/2013,2,0,1,514266,4293420
13333,Area 27,2013,failed: pred,6/24/2013,7/17/2013,3,0,0,640353,4318262
13334,Seed Tick,2013,failed: pred,6/25/2013,7/1/2013,3,0,1,511005,4290205
13335,McCormick's Creek State Park,2013,FLEDGED,6/18/2013,7/11/2013,2,2,0,524663,4350642
13336,McCormick's Creek State Park,2013,failed: pred,6/25/2013,7/18/2013,3,0,1,524754,4350515
13337,McCormick's Creek State Park,2013,FLEDGED,6/23/2013,7/16/2013,3,1,1,524739,4350554
13338,McCormick's Creek State Park,2013,failed: pred,6/18/2013,6/26/2013,4,0,0,524171,4350006
13339,Area 27,2013,failed: pred,6/28/2013,6/29/2013,1,0,0,640347,4317822
13340,Area 27,2013,failed: pred,6/27/2013,7/20/2013,3,0,1,640744,4317838
13341,Area 27,2013,failed: pred,6/23/2013,7/13/2013,2,0,0,640760,4317881
13342,Owen-Putnam State Forest,2013,failed: pred,6/28/2013,7/2/2013,4,0,0,512622,4352603
13343,Owen-Putnam State Forest,2013,assumed fledged,6/29/2013,7/21/2013,3,1,0,512508,4352819
13344,Area 58,2013,FLEDGED,6/27/2013,7/22/2013,3,2,0,633879,4300766
13345,Area 58,2013,failed: pred,6/26/2013,6/30/2013,3,0,0,633953,4301001
13346,Area 41,2013,failed: pred,6/29/2013,7/3/2013,3,0,1,641222,4310528
13347,East Bogs,2013,failed: pred,6/18/2013,7/6/2013,3,0,0,513878,4293384
13348,McCormick's Creek State Park,2013,assumed fledged,6/1/2013,6/24/2013,2,2,0,524615,4350225
13350,Area 7,2013,failed: pred,6/28/2013,7/8/2013,3,0,1,635141,4321310
13351,Area 7,2013,failed: pred,6/28/2013,7/4/2013,2,0,0,635423,4321634
13353,Area 27,2013,failed: pred,7/3/2013,7/2/2013,3,0,0,640700,4318000
13354,Area 27,2013,FLEDGED,6/29/2013,7/23/2013,2,2,0,640639,4317870
13355,Area 27,2013,FLEDGED,6/13/2013,7/7/2013,3,3,0,641109,4318185
13356,Area 27,2013,FLEDGED,6/17/2013,7/10/2013,4,4,0,640632,4318215
13357,Area 27,2013,failed: pred,7/1/2013,7/21/2013,3,0,0,640416,4318234
13358,McCormick's Creek State Park,2013,failed: unknown,6/30/2013,7/23/2013,3,0,1,524585,4350474
13359,McCormick's Creek State Park,2013,FLEDGED,6/26/2013,7/17/2013,3,3,0,524278,4350275
13360,McCormick's Creek State Park,2013,FLEDGED,7/3/2013,7/28/2013,3,2,0,524128,4350127
13361,McCormick's Creek State Park,2013,failed: pred,6/26/2013,7/5/2013,1,0,0,524160,4350381
13362,Seed Tick,2013,UNKNOWN,7/1/2013,7/25/2013,3,0,1,510859,4289876
13363,Area 41,2013,failed: pred,7/2/2013,7/14/2013,3,0,0,641300,4310285
13364,Area 58,2013,FLEDGED,6/15/2013,7/9/2013,3,3,0,634158,4300587
13365,Area 41,2013,failed: pred,7/3/2013,7/3/2013,4,0,0,641432,4310345
13366,Area 41,2013,FLEDGED,6/30/2013,7/24/2013,3,2,0,641396,4310311
13367,Sulphur Creek,2013,failed: pred,7/4/2013,7/16/2013,3,0,0,522583,4303498
13368,Sulphur Creek,2013,FLEDGED,7/3/2013,7/27/2013,3,3,0,522600,4303394
13369,Sulphur Creek,2013,assumed fledged,7/2/2013,7/22/2013,3,2,0,522798,4303808
13370,Owen-Putnam State Forest,2013,failed: pred,7/5/2013,7/7/2013,4,0,0,512933,4352345
13371,Owen-Putnam State Forest,2013,failed: pred,7/4/2013,7/11/2013,3,0,0,512489,4352543
13372,Owen-Putnam State Forest,2013,failed: pred,7/4/2013,7/11/2013,4,0,0,512226,4352718
13373,Area 7,2013,failed: pred,7/2/2013,7/22/2013,3,0,1,635179,4321512
13374,Area 7,2013,failed: pred,7/1/2013,7/2/2013,4,0,0,635437,4320982
13375,Area 7,2013,failed: pred,6/24/2013,7/15/2013,2,0,0,635033,4320950
13376,Area 7,2013,failed: pred,6/20/2013,7/12/2013,3,0,0,635491,4321338
13377,Area 7,2013,failed: pred,7/3/2013,7/22/2013,3,0,0,635426,4320922
13378,Area 27,2013,FLEDGED,7/5/2013,7/28/2013,3,3,0,640573,4318213
13379,Area 27,2013,failed: pred,7/2/2013,7/27/2013,3,0,0,640684,4317878
13380,Spring Mill State Park,2013,assumed fledged,6/28/2013,7/20/2013,3,2,0,549651,4286545
13381,Spring Mill State Park,2013,failed: unknown,7/6/2013,7/23/2013,3,0,0,549743,4286674
13382,Martin State Forest,2013,failed: unknown,7/2/2013,7/7/2013,4,0,0,512475,4313943
13383,Martin State Forest,2013,failed: pred,7/8/2013,7/12/2013,4,0,0,512635,4313478
13384,Spring Mill State Park,2013,failed: pred,7/6/2013,7/9/2013,3,0,0,549829,4286524
13385,East Bogs,2013,FLEDGED,7/5/2013,7/26/2013,2,1,0,514263,4293502
13386,First Creek,2013,assumed fledged,6/22/2013,7/17/2013,2,1,0,508362,4301862
13387,East Bogs,2013,force fledged,7/2/2013,7/26/2013,3,2,0,514393,4293136
13388,Area 7,2013,failed: pred,7/5/2013,7/8/2013,3,0,0,635369,4321699
13389,Area 7,2013,FLEDGED,7/3/2013,7/27/2013,2,2,0,635297,4320968
13390,McCormick's Creek State Park,2013,failed: unknown,6/29/2013,7/18/2013,3,0,0,524613,4350713
13391,Sulphur Creek,2013,failed: pred,7/7/2013,7/31/2013,3,0,0,522741,4304253
13392,McCormick's Creek State Park,2013,FLEDGED,7/5/2013,7/29/2013,3,3,0,524333,4350139
13393,Sulphur Creek,2013,failed: pred,7/7/2013,7/10/2013,1,0,0,522498,4303619
13394,Owen-Putnam State Forest,2013,UNKNOWN,7/9/2013,7/28/2013,3,0,0,512595,4352723
13395,East Bogs,2013,failed: pred,7/8/2013,7/26/2013,3,0,0,514046,4293304
13396,East Bogs,2013,failed: abandoned,7/6/2013,7/11/2013,4,0,0,515054,4293542
13397,Area 27,2013,failed: abandoned,7/6/2013,7/8/2013,3,0,0,640602,4318395
13398,Area 27,2013,failed: unknown,7/7/2013,7/31/2013,3,0,0,640517,4317989
13399,Area 27,2013,failed: pred,6/19/2013,7/9/2013,2,0,0,640522,4317788
13400,Area 27,2013,failed: pred,7/1/2013,7/20/2013,3,0,1,640714,4318072
13401,McCormick's Creek State Park,2013,FLEDGED,7/7/2013,7/31/2013,3,2,0,524547,4350296
13402,Martin State Forest,2013,FLEDGED,6/23/2013,7/17/2013,3,2,0,512421,4313787
13404,East Bogs,2013,failed: pred,7/7/2013,7/26/2013,3,0,0,514300,4293398
